"DTXSID","true_cas","true_chemname","status","cluster","Active_ingredient_in_products","Inert_ingredient_in_products","Labeled_for_nonfood_use","Pesticides","Air_near_source","Artificial_liquids","Arts_and_crafts_or_office_supplies","Chemicals_that_emit_or_offgas","Children_products_and_toys","Electronics","General_consumer_product","Household_care_and_cleaning_products","Personal_care","Vehicles","Bottled_and_finished_water_for_consumption","Product_manufacturing","Crops_and_animal_feed","Food","Human_food_from_animals","Food_additive","Food_supplement","Furniture","Home_maintenance_.and_building_materials","Groundwater","Surface_water","Home_outdoor_cleaning","Occupational_products","Petrochemicals","Pharmaceutical","Soil","Wastewater","Substances_in_contact_with_food"
"DTXSID1049728","27731-61-9","Ammonium myreth sulfate","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID1049770","60676-86-0","Silica, vitreous","uc",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
"DTXSID1049803","7758-87-4","Tricalcium phosphate","uc",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID1049809","19019-43-3","Trisodium ethylenediaminetriacetate","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID1050462","10192-30-0","Ammonium bisulfite","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID1050466","25085-02-3","Acrylamide/ sodium acrylate copolymer","uc",1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID1051226","25618-55-7","Polyglycerol","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID1051355","18662-52-7","Potassium carbonate trihydrate","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID1051359","208408-46-2","Vitamin D3, 1,25-dihydroxy-, 26, 23-lactone, (1alpha)-","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID1051430","67267-95-2","Benzenesulfonic acid, 4-(1 -heptylnonyl)-, sodium salt","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID1051480","133636-82-5","(1S,2S,3S,5R)-2,6,6-Trimethylspiro[bicyclo[3.1.1]heptane-3,1'-cyclohexane]-2'-en-4'-one","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID1051488","26266-76-2","1-Ethyl-2-(heptadecenyl)-1-(2-hydroxyethyl)-2-imidazolinium ethylsulfate","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID1051723","144538-83-0","Tetrasodium iminidisuccinate","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID1051808","18015-76-4","C.I. Basic Green 4 oxalate (1:x)","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID1051850","20662-14-0","Scandium chloride hexahydrate","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID1051852","20846-91-7","N,N'-Ethylenedi-L-aspartic acid","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID1051935","26254-89-7","2,2-Diethylbutanal","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID1051983","3049-71-6","C.I. Pigment Red 178","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DTXSID1052321","637-39-8","Triethanolamine hydrochloride","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"DTXSID1052402","68227-33-8","2,5,8,11-Tetramethyldodec-6-yne-5,8-diol","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID1052406","68310-04-3","2-[(4-Dodecylphenyl)azo]-4-(2,4-xylylazo)resorcinol","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID1052747","14899-09-3","Xanthylium, 3,6-bis(diethylamino)-9-[2-(ethoxycarbonyl)phenyl]","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID1052749","308076-02-0","Soapstone","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID1052799","25085-34-1","2-Propenoic acid, polymer with ethenylbenzene","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DTXSID1052822","68937-55-3","Siloxanes and Silicones, di-Me, 3-hydroxypropyl Me, ethoxylated propoxylated","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DTXSID1052878","68609-68-7","1-Hexanol, 2-ethyl-, manuf. of, by-products from, distn. residues","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID1057583","8046-74-0","Fatty acids, potassium salts","uc",1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID1058711","2212-50-2","Sodium 4-(1-ethyldecyl)benzenesulfonate","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID1062548","2605-44-9","Cadmium laurate","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID1063562","4696-46-2","Sulfuric acid, monooctadecyl ester, ammonium salt","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID1064039","5858-82-2","C.I. Pigment Red 52, disodium salt","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID1067097","25446-91-7","1-Tetradecanol, hydrogen sulfate, magnesium salt","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID10722206","54390-90-8","Tetrakisammonium hypodiphosphate","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID1074258","13453-71-9","Lithium chlorate","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID10872351","27134-27-6","ar,ar-Dichloroaniline","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID10872573","13477-39-9","Calcium bis(metaphosphate)","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID10872619","9004-74-4","Methoxy polyethylene glycol 550","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID10872790","25038-59-9","Polyethylene terephthalate","uc",1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DTXSID10881923","131324-06-6","Poly(difluoromethylene), .alpha.-chloro-.omega.-(1-chloro-1-fluoroethyl)-","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID10886751","65212-77-3","Benzenesulfonic acid, 4,5-dichloro-2-[2-[4,5-dihydro-3-methyl-5-oxo-1-(3-sulfophenyl)-1H-pyrazol-4-yl]diazenyl]-, calcium salt (1:1)","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DTXSID10890636","7779-88-6","Zinc nitrate","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DTXSID10890717","13747-30-3","Decanoic acid, calcium salt (2:1)","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID10891921","39354-45-5","Butanedioic acid, sulfo-, laureth-12 ester, disodium salt","uc",1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DTXSID10891966","68553-81-1","Extract of rice","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DTXSID10891981","8012-89-3","Beeswax","uc",1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID10892256","8052-50-4","Sodium tallow alcohol sulfate","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DTXSID10893041","8007-69-0","Sweet almond oil","uc",1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID10893248","14025-15-1","Copper sodium ethylenediaminetetraacetate (1:2:1)","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID10894351","163436-84-8","Poly(oxy-1,2-ethanediyl), .alpha.-[2,4,6-tris(1-phenylethyl)phenyl]-.omega.-hydroxy-, phosphate, potassium salt","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID10894497","68308-50-9","Fatty acids, corn-oil","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DTXSID10894533","68513-95-1","Flour, soybean","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID10894573","68987-63-3","Copper, [29H,31H-phthalocyaninato(2-)-.kappa.N29,.kappa.N30,.kappa.N31,.kappa.N32]-, chlorinated","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID10895060","26635-92-7","Polyethylene glycol stearylamine ether (2:1)","uc",1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID10895782","53317-61-6","1,3-Propanediol, 2-ethyl-2-(hydroxymethyl)-, polymer with 1,3-diisocyanatomethylbenzene and 2,2'-oxybis(ethanol)","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID10904484","NOCAS_904484","Sawdust","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID10911411","109961-42-4","Prop-2-enenitrile--1,2,4-triethenylcyclohexane (1/1)","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DTXSID10925937","12768-78-4","Sodium 4-{[4-(diethylamino)phenyl][4-(diethyliminio)cyclohexa-2,5-dien-1-ylidene]methyl}naphthalene-2,7-disulfonate","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID10926828","1306-05-4","Calcium fluoride phosphate (2/1/1)","uc",1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID1093670","8001-75-0","Ceresin","uc",1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DTXSID1093678","8002-48-0","Malt extract","uc",1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID1093751","8029-76-3","Hydroxylated lecithin","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID1093917","9069-79-8","Naphthalenesulfonic acid, polymer with formaldehyde, potassium salt","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID1094060","25035-69-2","2-Propenoic acid, 2-methyl-, polymer with butyl 2-propenoate and methyl 2-methyl-2-propenoate","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DTXSID1094064","25036-16-2","2-Propenoic acid, 2-methyl-, polymer with butyl 2-propenoate and ethenylbenzene","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DTXSID1094278","26376-86-3","2-Propenoic acid, ethyl ester, polymer with 2-ethylhexyl 2-propenoate","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DTXSID1094937","52277-29-9","Benzenesulfonic acid, hydroxy-, polymer with formaldehyde and urea, sodium salt","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID1095113","61789-14-8","Glycerides, tallow sesqui-, hydrogenated","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID1095581","66070-87-9","Coconut oil, polymer with glycerol and phthalic anhydride","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID1095666","66071-95-2","Fatty acids, cottonseed-oil, sodium salts","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DTXSID1095741","67700-71-4","Fatty acids, tall-oil, polymers with maleic anhydride, pentaerythritol and phthalic anhydride","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID1095743","67700-73-6","Linseed oil, polymer with ethylene glycol, pentaerythritol, phthalic anhydride and soybean oil","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID10957955","36729-43-8","Magnesium bis(2,3-dimethylbenzene-1-sulfonate)","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID1095872","67762-85-0","Siloxanes and Silicones, di-Me, 3-hydroxypropyl Me, ethers with polyethylene-polypropylene glycol mono-Me ether","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DTXSID1095874","67762-87-2","Siloxanes and Silicones, di-Me, 3-hydroxypropyl Me, ethers with polyethylene-polypropylene glycol mono-Bu ether","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID1095878","67762-94-1","Siloxanes and Silicones, di-Me, Me vinyl","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID1095909","67784-88-7","Glycerides, palm-oil mono- and di-, hydrogenated, ethoxylated","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID1096428","68037-62-7","Siloxanes and silicones, di-Me, Me hydrogen, reaction products with polyethylene glycol monoacetate allyl ether and polyethylene-polypropylene glycol monoacetate allyl ether","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID1096509","68070-94-0","Dextrin, hydrogen 2-(1-octen-1-yl)butanedioate","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID10974647","59219-59-9","Disodium 3-(dodecylcarboximidato)-3-sulfopropanoate","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID1097521","68201-51-4","Fats and Glyceridic oils, menhaden, oxidized","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID1097731","68309-49-9","Linseed oil, polymer with isophthalic acid, soybean oil and trimethylolpropane","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID1097733","68309-52-4","Linseed oil, polymer with maleic anhydride and tung oil","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID1098337","68439-30-5","Oxirane, 2-methyl-, polymer with oxirane, 8-methylnonyl ether","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID1098414","68440-66-4","Siloxanes and Silicones, di-Me, 3-hydroxypropyl Me, ethers with polypropylene glycol mono-Bu ether","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID1098547","68442-85-3","Cellulose, regenerated","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID1098836","68476-25-5","Aventurine","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID1098838","68476-37-9","Glues, depolymd.","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID10988769","69011-84-3","Sodium sulfate--1,1'-oxybis(2-octylbenzene) (2/1/1)","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID1099060","68512-34-5","Lignosulfonic acid, sodium salt, sulfomethylated","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID1099515","68551-90-6","Fatty acids, cottonseed-oil, calcium salts","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID201001401","8066-83-9","N,N-Bis(2-hydroxyethyl)dodecanamide--2,2'-azanediyldi(ethan-1-ol) (1/1)","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID20100172","68605-55-0","Fatty acids, tall-oil, polymers with bisphenol A, epichlorohydrin and tall oil","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID20100657","68648-35-1","Cod-liver oil, sulfated","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID20100697","68649-00-3","Benzenesulfonic acid, mono-C9-17-branched alkyl derivs., compds. with 2-propanamine","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID201009100","9003-32-1","2-Amino-7-methyl-5-oxo-1,5-dihydropyrazolo[1,5-a]pyridine-3,4-dicarbonitrile","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DTXSID201009467","85828-89-3","Chromium, 2-[2-(4,5-dihydro-3-methyl-5-oxo-1-phenyl-1H-pyrazol-4-yl)diazenyl]benzoate 2-[2-(4,5-dihydro-3-methyl-5-oxo-1-phenyl-1H-pyrazol-4-yl)diazenyl]-5-sulfobenzoate lithium sodium complexes","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID201009586","26161-33-1","Polyquaternium-37","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID201009605","39332-53-1","2-Propenoic acid, 2-methyl-, polymer with methyl 2-methyl-2-propenoate and 2-propenoic acid","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID201009629","68071-17-0","Poly(oxy-1,2-ethanediyl), .alpha.-isodecyl-.omega.-hydroxy-, phosphate, potassium salt","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID201009693","9041-04-7","Benzenesulfonic acid, hydroxy-, polymer with formaldehyde and urea","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID201009700","71750-79-3","Siloxanes and Silicones, 3-[(2-aminoethyl)amino]propyl Me, di-Me","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID201009712","9087-53-0","Oxirane, 2-methyl-, polymer with oxirane, hexadecyl ether","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID201009736","9011-13-6","2,5-Furandione, polymer with ethenylbenzene","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DTXSID201009748","9006-26-2","2,5-Furandione, polymer with ethene","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DTXSID201010959","63798-35-6","Starch, acetate hexanedioate","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID201010997","68937-10-0","Butene, homopolymer, hydrogenated","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DTXSID201011121","25750-82-7","2-Propenoic acid, polymer with ethene, sodium salt","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DTXSID201011357","9041-33-2","Oxirane, 2-methyl-, polymer with oxirane, mono-2-propen-1-yl ether","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID201011371","63428-93-3","Formaldehyde, polymer with 4-(1,1-dimethylpropyl)phenol and oxirane","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID201011690","68890-80-2","2,5-Furandione, polymer with ethenylbenzene, 2-butoxyethyl ester, ammonium salt","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DTXSID201011971","68649-55-8","Poly(oxy-1,2-ethanediyl), .alpha.-sulfo-.omega.-(nonylphenoxy)-, branched, ammonium salt","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID201012050","52668-97-0","Poly(oxy-1,2-ethanediyl), .alpha.-(1-oxooctadecen-1-yl)-.omega.-[(1-oxooctadecen-1-yl)oxy]-","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID201012181","25135-39-1","2-Propenoic acid, 2-methyl-, methyl ester, polymer with ethyl 2-propenoate and 2-propenoic acid","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DTXSID201012224","60177-39-1","Benzenemethanaminium, ar-ethenyl-N,N,N-trimethyl-, chloride (1:1), polymer with diethenylbenzene","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID201012448","26604-01-3","2-Propenoic acid, polymer with ethyl 2-propenoate, N-(hydroxymethyl)-2-propenamide and 2-propenenitrile","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DTXSID201012486","52831-07-9","Butanedioic acid, 2-methylene-, polymer with 1,3-butadiene, ethenylbenzene and 2-methyl-2-propenoic acid","uc",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
