INPUT,FOUND_BY,DTXSID,PREFERRED_NAME,ATMOSPHERIC_HYDROXYLATION_RATE_(AOH)_CM3/MOLECULE*SEC_OPERA_PRED,BIOCONCENTRATION_FACTOR_OPERA_PRED,BIODEGRADATION_HALF_LIFE_DAYS_DAYS_OPERA_PRED,BOILING_POINT_DEGC_OPERA_PRED,HENRYS_LAW_ATM-M3/MOLE_OPERA_PRED,OPERA_KM_DAYS_OPERA_PRED,OCTANOL_AIR_PARTITION_COEFF_LOGKOA_OPERA_PRED,SOIL_ADSORPTION_COEFFICIENT_KOC_L/KG_OPERA_PRED,OCTANOL_WATER_PARTITION_LOGP_OPERA_PRED,MELTING_POINT_DEGC_OPERA_PRED,VAPOR_PRESSURE_MMHG_OPERA_PRED,WATER_SOLUBILITY_MOL/L_OPERA_PRED
DTXSID9026926,DSSTox_Substance_Id,DTXSID9026926,1-Tetradecanol,3.55612e-11,1472.96,11.152,289.01,2.08918e-05,0.5457,8.99882,3181.65,6.19413,39.3344,0.000110001,1.06969e-06
DTXSID90274056,DSSTox_Substance_Id,DTXSID90274056,Meptyldinocap,2.85018e-11,494.689,3.53978,365.749,7.88167e-07,0.634792,9.88221,3160.24,4.06299,78.1278,1.93463e-06,6.77781e-07
DTXSID90274192,DSSTox_Substance_Id,DTXSID90274192,Dichlorprop-P-2-ethylhexyl,1.96752e-11,262.527,4.91194,325.559,9.45445e-08,0.988393,9.27734,1823.88,5.24346,-22.0625,4.60163e-06,4.49852e-06
DTXSID9027659,DSSTox_Substance_Id,DTXSID9027659,Sunflower oil,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID9028461,DSSTox_Substance_Id,DTXSID9028461,"Quaternary ammonium compounds, di-C12-18-alkyldimethyl, chlorides",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID9028887,DSSTox_Substance_Id,DTXSID9028887,"Fatty acids, C8-10",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID9028918,DSSTox_Substance_Id,DTXSID9028918,"Sulfuric acid, mono-C12-18-alkyl esters, sodium salts",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID9028968,DSSTox_Substance_Id,DTXSID9028968,"Hydrocarbons, C6-30",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID9029067,DSSTox_Substance_Id,DTXSID9029067,Anthracene oil,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID9029350,DSSTox_Substance_Id,DTXSID9029350,Oxamyl oxime,6.39702e-12,2.54774,3.57351,245.07,2.52743e-09,0.134956,7.55295,35.1802,-0.305941,118.794,0.00196512,0.0647029
DTXSID9029645,DSSTox_Substance_Id,DTXSID9029645,Ammonium hydrogen difluoride,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID9032329,DSSTox_Substance_Id,DTXSID9032329,Bensulide,2.04167e-11,4.84233,201.543,384.666,1.56685e-06,0.41289,10.4409,1000.26,4.20853,34.4093,8.01795e-07,6.31364e-05
DTXSID9032371,DSSTox_Substance_Id,DTXSID9032371,Dienochlor,4.41838e-12,5684.65,35.9468,371.989,0.000232011,74.8873,11.7134,33276.2,5.71169,121.938,2.16939e-06,5.27648e-08
DTXSID9032375,DSSTox_Substance_Id,DTXSID9032375,Diflufenzopyr-sodium,1.65309e-11,4.8892,3.53428,276.847,7.52402e-10,0.171062,9.30135,588.49,0.926282,217.606,7.62638e-11,0.0018126
DTXSID9032379,DSSTox_Substance_Id,DTXSID9032379,Dithiopyr,9.34794e-12,145.926,4.19478,342.845,3.47898e-09,0.816183,9.65159,681.779,4.74884,65.0254,7.67398e-07,3.48772e-06
DTXSID9032406,DSSTox_Substance_Id,DTXSID9032406,Fosamine ammonium,1.85249e-11,4.73947,4.1322,233.463,1.60888e-09,0.1021,8.06549,38.4289,-1.36486,175.002,2.51001e-08,9.75014
DTXSID9032531,DSSTox_Substance_Id,DTXSID9032531,Bromuconazole,1.66236e-11,71.6689,3.17898,349.627,1.01393e-05,7.20839,9.85377,399.638,3.24033,83.974,3.02815e-08,0.000131926
DTXSID9032533,DSSTox_Substance_Id,DTXSID9032533,Chlorfenapyr,1.64201e-11,1655.22,4.44792,352.208,2.58483e-06,0.887906,9.74805,2633.95,4.82669,100.513,4.96848e-07,2.75845e-07
DTXSID9032535,DSSTox_Substance_Id,DTXSID9032535,Trinexapac-ethyl,5.92494e-11,2.09865,3.34186,305.802,1.29652e-08,0.489446,7.87499,102.879,1.59989,36.2782,1.60885e-05,0.000676559
DTXSID9032539,DSSTox_Substance_Id,DTXSID9032539,Diethatyl-ethyl,2.15939e-11,76.7711,4.32021,331.492,3.65268e-08,0.69442,10.5697,100.328,3.59754,49.5564,5.21903e-07,0.000334508
DTXSID9032581,DSSTox_Substance_Id,DTXSID9032581,Zoxamide,1.88411e-11,109.319,3.16936,339.363,1.30217e-09,1.44824,10.7827,612.91,3.75938,107.848,2.10659e-06,2.0574e-06
DTXSID9032589,DSSTox_Substance_Id,DTXSID9032589,Bromadiolone,2.45922e-11,817.838,73.1109,459.46,6.79327e-12,1.55816,10.1692,240752.0,6.52691,217.678,1.19783e-10,3.45727e-05
DTXSID9032610,DSSTox_Substance_Id,DTXSID9032610,Etofenprox,2.31781e-11,991.792,4.23286,391.211,2.17991e-06,3.51266,11.715,31989.4,7.04879,37.175,1.9038e-08,5.7442e-09
DTXSID9032614,DSSTox_Substance_Id,DTXSID9032614,Fluchloralin,1.38457e-11,1256.82,3.54198,347.124,1.1659e-05,1.45752,8.2082,3564.39,4.63319,42.0248,3.01251e-05,2.48318e-06
DTXSID9032662,DSSTox_Substance_Id,DTXSID9032662,Decyl isononyl dimethyl ammonium chloride,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID9033923,DSSTox_Substance_Id,DTXSID9033923,Procymidone,1.09788e-11,50.5954,3.64163,359.753,2.15038e-07,0.341263,9.74814,1514.88,3.081,165.845,0.000138272,1.3024e-05
DTXSID9034230,DSSTox_Substance_Id,DTXSID9034230,"Imazapyr, isopropylamine salt",1.28577e-11,3.38248,3.52197,276.3,3.04214e-10,0.250053,8.99866,99.8607,1.42808,143.776,9.12289e-10,0.0433379
DTXSID9034238,DSSTox_Substance_Id,DTXSID9034238,"2,4-Dichlorophenoxyacetic acid diethanolamine",8.50675e-12,3.33894,3.54877,300.498,2.95974e-09,0.214166,8.64937,45.9586,0.603281,163.902,2.88557e-07,0.00684596
DTXSID9034282,DSSTox_Substance_Id,DTXSID9034282,4-Chlorophenoxyacetic acid,8.54545e-12,4.12971,3.55553,279.186,8.55489e-09,0.123933,7.76636,54.7593,2.24774,163.719,4.64136e-06,0.00517415
DTXSID9034284,DSSTox_Substance_Id,DTXSID9034284,"5-Bromo-3-sec-butyl-6-methylpyrimidine-2,4(1H,3H)-dione, lithium salt",1.20522e-11,2.81177,3.35323,295.114,2.20336e-06,0.101562,10.3478,52.6537,1.93759,132.374,7.55805e-06,0.0064924
DTXSID9034361,DSSTox_Substance_Id,DTXSID9034361,Denatonium saccharide,2.43441e-11,140.058,3.36185,369.238,2.24107e-09,2.43059,10.5072,858.124,0.827889,160.434,2.11362e-08,0.0942262
DTXSID9034367,DSSTox_Substance_Id,DTXSID9034367,Dicamba-diolamine,4.84574e-12,3.37742,3.52026,301.331,2.49008e-09,0.256173,8.67575,31.7015,0.597734,163.772,3.33003e-05,0.0684572
DTXSID9034369,DSSTox_Substance_Id,DTXSID9034369,Dicamba-dimethylammonium,4.84574e-12,3.37742,3.52026,301.331,2.49008e-09,0.256173,8.67575,31.7015,1.36678,88.6649,3.33003e-05,0.0684572
DTXSID9034440,DSSTox_Substance_Id,DTXSID9034440,Chlorflurenol-methyl (mixture),-,-,-,-,-,-,-,-,-,-,-,-
DTXSID9034490,DSSTox_Substance_Id,DTXSID9034490,Cyanamide,5.01882e-12,2.06466,7.57981,179.655,1.9062e-06,0.19354,3.67891,4.52181,-0.819761,43.9992,0.0037795,12.3553
DTXSID9034492,DSSTox_Substance_Id,DTXSID9034492,Cyazofamid,1.31903e-11,4.23569,4.72111,329.49,3.78165e-07,0.203709,9.74852,787.286,0.848005,130.193,7.07574e-09,3.59289e-07
DTXSID9034496,DSSTox_Substance_Id,DTXSID9034496,Prohexadione-calcium,1.15026e-11,3.29004,3.54984,290.872,8.52527e-08,0.645628,8.15531,105.082,-1.95861,186.223,1.5182e-07,0.00979382
DTXSID9034650,DSSTox_Substance_Id,DTXSID9034650,Halosulfuron-methyl,1.29409e-11,2.5932,4.26246,264.938,5.40092e-11,0.357939,9.56203,45.0168,-0.0166053,175.99,1.55836e-10,2.8581e-05
DTXSID9034737,DSSTox_Substance_Id,DTXSID9034737,Metiram,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID9034816,DSSTox_Substance_Id,DTXSID9034816,Monocrotophos,2.77374e-11,0.922318,4.13837,301.778,2.27778e-10,0.252442,8.5795,1.00779,-0.199428,54.9799,2.18979e-06,4.17057
DTXSID9034818,DSSTox_Substance_Id,DTXSID9034818,Azamethiphos,9.34762e-12,7.04712,5.7186,360.23,2.13117e-08,1.00836,11.722,680.487,1.05027,88.9215,3.70368e-08,0.00337916
DTXSID9034864,DSSTox_Substance_Id,DTXSID9034864,Propoxycarbazone-sodium,2.34723e-11,2.72745,4.27056,275.023,1.39754e-09,2.34836,10.4181,43.7933,1.19148,151.403,2.551e-08,0.099584
DTXSID9034868,DSSTox_Substance_Id,DTXSID9034868,Prosulfuron,1.3862e-11,2.59172,5.68618,264.576,2.47437e-11,0.15587,9.503,75.0078,1.89079,180.13,1.14298e-11,0.000813747
DTXSID9034945,DSSTox_Substance_Id,DTXSID9034945,Sulfuryl fluoride,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID9034997,DSSTox_Substance_Id,DTXSID9034997,Tributyltetradecylphosphonium chloride,5.35243e-12,155.778,-,438.893,9.28405e-07,10.5601,11.6887,-,6.06921,7.0139,1.92515e-06,1.11831e-08
DTXSID9035175,DSSTox_Substance_Id,DTXSID9035175,Kinetin,4.20128e-11,2.32491,3.35802,333.375,6.42543e-10,0.130011,7.8499,74.7643,0.696754,266.458,1.6996e-10,0.0351825
DTXSID9035204,DSSTox_Substance_Id,DTXSID9035204,Tributyltin methacrylate,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID9035206,DSSTox_Substance_Id,DTXSID9035206,Diallyl disulfide,6.11555e-11,57.4562,35.6661,187.552,0.000984387,1.01137,4.85564,240.274,2.76722,-50.7671,0.289233,0.00128844
DTXSID9035543,DSSTox_Substance_Id,DTXSID9035543,(Z)-8-Dodecen-1-ol acetate,5.20057e-11,227.539,5.71113,273.08,7.7354e-06,1.42269,7.25482,1940.76,5.38944,-18.3957,0.00272623,1.09222e-05
DTXSID9035672,DSSTox_Substance_Id,DTXSID9035672,"Phosphoric acid, Iron(3+) salt (1:1)",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID9035676,DSSTox_Substance_Id,DTXSID9035676,"Perboric acid, sodium salt, monohydrate",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID9035678,DSSTox_Substance_Id,DTXSID9035678,Trimedlure,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID9035751,DSSTox_Substance_Id,DTXSID9035751,"7,11-Hexadecadien-1-ol, acetate, (Z,Z)-",1.37649e-10,515.714,5.72342,339.065,2.97044e-07,0.867136,8.9551,2506.16,6.83234,-24.5004,6.88345e-06,1.02978e-06
DTXSID9035753,DSSTox_Substance_Id,DTXSID9035753,Ethyl 3-(N-butylacetamido)propionate,7.66079e-12,3.49185,4.63321,254.711,3.70026e-08,0.478189,7.25384,193.832,1.59896,-15.6156,0.0125134,0.287276
DTXSID9035757,DSSTox_Substance_Id,DTXSID9035757,Potassium 4-(2-methylbutan-2-yl)phenolate,2.94712e-11,94.5043,3.73086,262.12,6.21129e-07,0.156106,7.71285,3127.36,0.0358479,225.203,0.00205254,0.00102885
DTXSID9035961,DSSTox_Substance_Id,DTXSID9035961,Dipotassium phosphite,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID9037612,DSSTox_Substance_Id,DTXSID9037612,Triazophos,1.63199e-11,20.2626,4.74567,334.589,3.82313e-07,3.41231,10.1374,163.444,3.34084,3.59882,2.90613e-06,0.000105497
DTXSID9037616,DSSTox_Substance_Id,DTXSID9037616,Diketometribuzin,1.01667e-11,1.81597,4.93048,251.089,5.58471e-09,0.111121,7.44761,68.2844,0.344365,209.216,3.37813e-05,0.00897621
DTXSID9038420,DSSTox_Substance_Id,DTXSID9038420,Trichloronat,1.69198e-11,5226.63,4.45386,370.004,1.07308e-05,4.50628,9.827,400.25,5.23102,115.242,1.50079e-05,1.62648e-05
DTXSID9040186,DSSTox_Substance_Id,DTXSID9040186,Valerian,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID9040265,DSSTox_Substance_Id,DTXSID9040265,Dinitramine,1.3856e-11,71.865,3.54238,349.253,1.48568e-08,0.521797,9.6032,4266.05,4.29918,98.0837,3.59142e-06,3.37322e-06
DTXSID9040269,DSSTox_Substance_Id,DTXSID9040269,Binapacryl,2.25289e-11,305.231,3.53688,342.124,2.08174e-08,0.426235,8.52583,5343.13,4.19612,70.0296,3.18985e-07,3.12863e-06
DTXSID9041362,DSSTox_Substance_Id,DTXSID9041362,"2,4-Dichlorobenzyl alcohol",1.6231e-11,4.2968,3.56209,190.751,1.72203e-09,0.0784678,7.4439,85.8521,2.45353,59.9939,0.0154624,0.005687
DTXSID9041570,DSSTox_Substance_Id,DTXSID9041570,Chloroacetamide,1.0483e-12,3.1608,6.71123,224.952,2.03133e-08,0.269116,4.776,9.67341,-0.530222,120.899,0.0334905,0.952373
DTXSID9041788,DSSTox_Substance_Id,DTXSID9041788,Cinerin II,2.03785e-10,31.8293,3.3553,365.576,9.50994e-06,0.982548,10.9102,6736.88,4.60811,85.1594,3.99428e-07,3.60511e-05
DTXSID9041863,DSSTox_Substance_Id,DTXSID9041863,Difenoxuron,1.66586e-11,19.5306,4.28644,346.84,5.12504e-10,0.473295,10.6566,1619.13,2.5416,136.768,4.40539e-08,6.95782e-05
DTXSID9041990,DSSTox_Substance_Id,DTXSID9041990,Formetanate,1.59928e-11,3.89196,4.62222,314.312,3.04091e-09,0.126049,8.78944,274.695,1.4522,133.951,1.21681e-08,0.366389
DTXSID9042043,DSSTox_Substance_Id,DTXSID9042043,"Hexahydro-1,3,5-tris(3-methoxypropyl)-s-triazine",1.63998e-11,8.95938,4.2275,329.768,2.97058e-06,4.48684,8.98139,599.24,0.52915,43.8792,0.000146818,0.0742879
DTXSID9042049,DSSTox_Substance_Id,DTXSID9042049,Hydroprene,6.12462e-11,398.978,5.19043,303.078,1.09512e-06,1.16084,8.41432,2446.24,6.32347,-22.6608,0.000246309,1.48792e-06
DTXSID9042093,DSSTox_Substance_Id,DTXSID9042093,Lenacil,1.79113e-11,3.90244,3.94536,338.274,5.31137e-06,0.763918,9.18144,138.297,2.2332,315.656,1.51428e-09,2.59858e-05
DTXSID9042122,DSSTox_Substance_Id,DTXSID9042122,Mepiquat,1.8457e-11,12.3172,12.2345,135.047,0.11528,4.07249,3.07219,979607.0,0.830168,-45.4444,0.149193,3.32377
DTXSID9042203,DSSTox_Substance_Id,DTXSID9042203,Nitralin,1.68859e-11,14.309,3.5341,336.214,6.39578e-08,0.68629,8.8861,833.197,3.51923,150.0,9.32301e-09,1.74638e-06
DTXSID9042332,DSSTox_Substance_Id,DTXSID9042332,Clodinafop,1.0488e-11,2.87819,3.541,321.801,4.99097e-10,0.533107,10.6308,2352.18,3.26889,141.668,3.79674e-08,0.000670707
DTXSID9042384,DSSTox_Substance_Id,DTXSID9042384,Silver(I) carbonate,2.50079e-14,4.92728,7.57763,299.147,3.7792e-09,0.142856,6.36654,3.85959,-2.20155,244.297,0.0105684,0.0170393
DTXSID9042469,DSSTox_Substance_Id,DTXSID9042469,Thiometon,4.64471e-11,16.8666,142.365,282.303,1.49393e-06,0.472515,8.21474,452.704,3.14977,-19.8101,1.72488e-05,0.000805762
DTXSID9043720,DSSTox_Substance_Id,DTXSID9043720,Monosodium cyanurate,7.88933e-13,2.77579,7.54433,280.409,3.17731e-09,0.107687,8.52895,78.8434,-1.37451,155.219,7.48039e-07,0.0345627
DTXSID9045138,DSSTox_Substance_Id,DTXSID9045138,1-(3-Chlorophenyl)piperazine,2.48845e-11,38.2067,4.34379,300.902,1.03332e-07,0.164971,9.21071,148.692,2.10787,85.0107,0.00289987,0.0112955
DTXSID9046528,DSSTox_Substance_Id,DTXSID9046528,Didecyldimethylammonium bromide,5.77785e-12,377.184,37.3309,333.328,1.5708e-06,15.7949,9.29562,14558.7,2.01957,212.186,7.66008e-06,1.33946e-08
DTXSID9047209,DSSTox_Substance_Id,DTXSID9047209,Thiocyclam,2.14442e-11,17.0976,137.312,244.79,1.37887e-05,0.255487,6.09328,60.1044,1.51845,86.1438,0.00479635,0.166949
DTXSID9047542,DSSTox_Substance_Id,DTXSID9047542,Picoxystrobin,1.67492e-11,61.6711,5.69468,354.896,3.89917e-09,0.383439,9.59017,878.748,3.70168,47.2841,4.67927e-07,8.5007e-06
DTXSID9047544,DSSTox_Substance_Id,DTXSID9047544,Metosulam,1.73394e-11,17.6352,4.73396,328.375,4.78667e-10,1.73987,10.3059,160.688,3.07698,210.984,2.55264e-09,0.000887092
DTXSID9048061,DSSTox_Substance_Id,DTXSID9048061,"N-Dodecylpropane-1,3-diamine",1.01452e-11,985.84,6.22962,277.396,2.09479e-05,0.319326,8.37811,1329.09,5.14237,41.9972,0.00260755,0.000471852
DTXSID9049669,DSSTox_Substance_Id,DTXSID9049669,Dimethylamine-epichlorohydrin polymer,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID9049877,DSSTox_Substance_Id,DTXSID9049877,Alkylbenzenesulfonic acid,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID9051660,DSSTox_Substance_Id,DTXSID9051660,"Manganese(II,III), oxide",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID9052680,DSSTox_Substance_Id,DTXSID9052680,Bis(hydroxymethyl)urea,1.42606e-11,2.17901,4.11538,290.127,2.65526e-09,0.087117,7.89102,12.352,-1.17975,170.663,2.10203e-08,0.0394804
DTXSID90559517,DSSTox_Substance_Id,DTXSID90559517,"4-[Cyclopropyl(hydroxy)methylidene]-3,5-dioxocyclohexane-1-carboxylic acid",5.66261e-11,3.6845,3.10197,323.419,1.30551e-08,0.0882277,9.37995,96.423,1.79727,144.441,1.73068e-08,0.00228943
DTXSID9057925,DSSTox_Substance_Id,DTXSID9057925,Pyrimidifen,4.22497e-11,123.265,4.87961,341.593,3.39189e-09,0.242194,10.6668,16752.1,4.51285,70.0765,1.34685e-07,5.76165e-06
DTXSID9057929,DSSTox_Substance_Id,DTXSID9057929,Flusulfamide,1.05529e-11,5.5293,3.54733,307.945,1.14691e-10,1.00138,11.0872,327.699,4.13224,170.025,1.89422e-10,6.91664e-06
DTXSID9057971,DSSTox_Substance_Id,DTXSID9057971,Imicyafos,1.96893e-11,7.61823,4.45732,328.334,4.26048e-09,0.182425,9.62784,148.2,2.72278,45.4315,5.38885e-06,0.00625297
DTXSID9057975,DSSTox_Substance_Id,DTXSID9057975,Tritosulfuron,1.77708e-11,3.75698,4.63809,328.464,1.20205e-11,0.383161,8.12388,47.6184,2.56774,187.278,9.52505e-11,0.00017839
DTXSID9058020,DSSTox_Substance_Id,DTXSID9058020,Metrafenone,1.71323e-11,52.4409,8.71237,400.109,9.71928e-08,0.782521,11.5659,796.437,2.53191,102.173,3.19751e-06,1.20744e-06
DTXSID9058024,DSSTox_Substance_Id,DTXSID9058024,Tiadinil,1.37647e-11,252.537,3.13781,319.944,7.3738e-09,0.0796232,9.81535,335.699,3.15687,199.385,7.25251e-08,0.000207802
DTXSID9058026,DSSTox_Substance_Id,DTXSID9058026,Dimethylvinphos,1.79397e-11,96.1198,3.67973,361.357,3.00314e-09,0.613243,9.34387,695.135,3.12984,69.3991,9.70503e-06,0.000389137
DTXSID9058107,DSSTox_Substance_Id,DTXSID9058107,Penflufen,1.75006e-11,78.3066,3.34649,326.252,4.10989e-10,0.942763,10.2956,1182.93,4.45804,169.169,1.77633e-07,3.4637e-05
DTXSID9058151,DSSTox_Substance_Id,DTXSID9058151,Fluopyram,1.3925e-11,125.214,3.5426,320.957,1.23278e-08,0.487784,9.77878,193.226,4.32771,132.444,2.16397e-08,3.79656e-05
DTXSID9058157,DSSTox_Substance_Id,DTXSID9058157,Fenpropidin,1.97233e-11,330.139,5.27703,314.684,2.3811e-06,5.62594,8.86331,1969.43,5.83658,26.0569,0.000128311,0.00192926
DTXSID9058159,DSSTox_Substance_Id,DTXSID9058159,Dodicin,1.73121e-11,59.8608,5.55208,298.965,7.96529e-11,0.279875,9.4014,5458.12,3.00522,54.3799,3.35987e-09,0.00696947
DTXSID9058230,DSSTox_Substance_Id,DTXSID9058230,Sulcotrione,6.98962e-11,4.85751,3.3484,401.369,5.43579e-09,1.51451,10.5718,191.053,1.43848,139.032,3.74399e-08,0.00109009
DTXSID9058236,DSSTox_Substance_Id,DTXSID9058236,Lepimectin,1.48883e-10,63.08,95.7786,462.723,1.15898e-10,1.16154,9.75153,88713.8,2.36767,193.874,1.65308e-10,3.82813e-06
DTXSID9058313,DSSTox_Substance_Id,DTXSID9058313,Didecyldimethylammonium bicarbonate (1to1),5.77785e-12,377.184,37.3309,333.328,1.5708e-06,15.7949,9.29562,14558.7,0.913042,33.2579,7.66008e-06,1.33946e-08
DTXSID9066207,DSSTox_Substance_Id,DTXSID9066207,"Propanoic acid, ammonium salt",1.22048e-12,4.18704,4.44198,141.179,4.45111e-07,0.0945009,3.94535,10.001,-0.56591,141.98,3.52868,8.36017
DTXSID90860837,DSSTox_Substance_Id,DTXSID90860837,"(3R,6S)-6-Isopropenyl-3-methyl-9-decen-1-yl acetate",1.28458e-10,99.9442,5.15159,287.392,5.14443e-05,0.888847,7.45567,1350.67,6.03741,-31.3926,0.00571645,3.66758e-06
DTXSID90868414,DSSTox_Substance_Id,DTXSID90868414,1-[(Hydroxymethyl)amino]propan-2-ol,2.76874e-11,3.71679,4.25737,256.572,1.4166e-08,0.0838079,6.41337,5.37614,-1.07686,138.717,0.000228955,8.5351
DTXSID90869542,DSSTox_Substance_Id,DTXSID90869542,Ethametsulfuron,1.93684e-11,8.91904,4.89019,264.852,1.19063e-11,0.2014,9.45037,53.1549,1.76065,167.064,5.72427e-09,2.78672e-05
DTXSID90893089,DSSTox_Substance_Id,DTXSID90893089,Copper subsulfate,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID90894576,DSSTox_Substance_Id,DTXSID90894576,"Oils, cedarwood, Texan",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID90896853,DSSTox_Substance_Id,DTXSID90896853,"(8E,10E)-Dodecadienyl acetate",1.04082e-10,456.176,5.7125,259.839,7.08689e-06,1.03996,7.25817,1732.55,4.81075,-38.8617,0.00319043,9.5018e-06
DTXSID90897289,DSSTox_Substance_Id,DTXSID90897289,Coal tar neutral oils,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID90897320,DSSTox_Substance_Id,DTXSID90897320,Momfluorothrin,3.25171e-11,111.131,3.54293,364.255,4.17466e-09,1.22871,9.15822,2816.83,3.6272,94.3635,8.19367e-07,7.6313e-06
DTXSID90904563,DSSTox_Substance_Id,DTXSID90904563,Agrobacterium radiobacter (strain K84),-,-,-,-,-,-,-,-,-,-,-,-
DTXSID90904609,DSSTox_Substance_Id,DTXSID90904609,N-Chlorosulfamic acid,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID90904725,DSSTox_Substance_Id,DTXSID90904725,Haloxyfop-P,1.05688e-11,4.96003,3.54539,322.288,8.65231e-09,0.807588,10.6127,751.863,3.99298,107.574,3.54963e-08,4.01247e-05
DTXSID9093725,DSSTox_Substance_Id,DTXSID9093725,Jasmine oil,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID90968827,DSSTox_Substance_Id,DTXSID90968827,"1-Benzyl-1,3,5,7-tetraazatricyclo[3.3.1.1~3,7~]decan-1-ium chloride",1.49847e-11,3.63287,47.3132,310.263,5.57956e-07,0.956496,7.5026,514.398,-0.647855,168.928,1.90358e-07,0.00755884
DTXSID001016618,DSSTox_Substance_Id,DTXSID001016618,Clethodim-sulfone,1.23015e-10,12.783,3.35408,379.066,8.24842e-10,0.71698,10.6546,13506.2,3.24073,45.0544,9.50472e-08,0.000563492
DTXSID001017842,DSSTox_Substance_Id,DTXSID001017842,Hydroxysimazine,2.40217e-11,2.05766,4.29639,327.311,2.05171e-09,0.118879,7.17636,45.05,1.2679,259.679,2.35651e-07,0.345836
DTXSID001017911,DSSTox_Substance_Id,DTXSID001017911,Desulfinylfipronil amide,1.16494e-11,4.65156,4.6212,319.481,9.92849e-09,0.815504,9.24893,347.228,3.02548,184.739,2.25754e-10,1.97784e-05
DTXSID0020319,DSSTox_Substance_Id,DTXSID0020319,Chlorothalonil,2.83527e-12,63.2267,4.67662,349.957,2.00832e-06,1.85629,8.49259,1820.27,2.97569,249.868,5.72958e-07,2.4103e-06
DTXSID0020442,DSSTox_Substance_Id,DTXSID0020442,"2,4-Dichlorophenoxyacetic acid",8.50675e-12,3.33894,3.54877,300.498,2.95974e-09,0.214166,8.64937,45.9586,2.80925,140.55,2.88557e-07,0.00684596
DTXSID0020446,DSSTox_Substance_Id,DTXSID0020446,Diuron,1.2044e-11,14.1888,4.50986,323.021,1.52783e-09,0.0356043,9.95684,250.231,2.6782,157.942,6.91869e-08,0.000173803
DTXSID0021337,DSSTox_Substance_Id,DTXSID0021337,Thiabendazole,4.33375e-11,7.89022,3.53815,335.969,6.92464e-08,0.14564,10.0496,1739.36,2.46847,299.714,4.03651e-09,0.0002519
DTXSID0022018,DSSTox_Substance_Id,DTXSID0022018,Disulfoton,4.51126e-11,218.225,142.53,313.428,4.77287e-06,1.07086,9.36263,1654.28,4.0184,-24.9887,9.80382e-05,6.60893e-05
DTXSID0023901,DSSTox_Substance_Id,DTXSID0023901,Bentazone,1.67617e-11,1.41807,4.89764,303.704,2.58515e-10,0.144842,9.81435,33.9068,2.33723,138.102,3.43124e-06,0.0021594
DTXSID0023955,DSSTox_Substance_Id,DTXSID0023955,Chlorimuron-ethyl,1.65739e-11,7.19268,4.27962,264.66,5.57341e-11,0.163622,9.58135,109.606,2.49725,184.366,3.78229e-11,0.0028595
DTXSID0024000,DSSTox_Substance_Id,DTXSID0024000,Chlorthal-dimethyl,6.42224e-12,246.4,5.86679,364.957,1.70612e-08,6.59403,8.97061,4985.85,4.27803,154.744,2.50046e-06,1.13731e-06
DTXSID0024345,DSSTox_Substance_Id,DTXSID0024345,Triasulfuron,1.38607e-11,11.165,4.27448,264.744,8.17988e-11,0.160697,9.57664,104.672,1.10231,185.971,1.65322e-11,0.000235597
DTXSID0032493,DSSTox_Substance_Id,DTXSID0032493,Triadimenol,1.65628e-11,111.055,3.36074,321.572,2.96651e-08,0.998513,10.1809,502.024,2.90124,124.075,3.1403e-10,0.000313439
DTXSID0032497,DSSTox_Substance_Id,DTXSID0032497,Triclopyr,5.68499e-12,3.14579,3.5412,307.122,1.33652e-09,0.280834,8.86682,46.9332,2.51575,149.026,1.26864e-06,0.00449372
DTXSID0032520,DSSTox_Substance_Id,DTXSID0032520,Azoxystrobin,1.68071e-11,12.6901,5.68791,359.044,3.38183e-09,2.3119,11.6865,5514.34,2.50285,115.99,8.33097e-13,1.56743e-05
DTXSID0032601,DSSTox_Substance_Id,DTXSID0032601,Cyproconazole,1.66375e-11,43.1516,3.44831,321.422,5.47602e-10,3.97091,10.6582,182.12,2.90198,107.543,2.60598e-07,0.000429129
