INPUT,FOUND_BY,DTXSID,PREFERRED_NAME,ATMOSPHERIC_HYDROXYLATION_RATE_(AOH)_CM3/MOLECULE*SEC_OPERA_PRED,BIOCONCENTRATION_FACTOR_OPERA_PRED,BIODEGRADATION_HALF_LIFE_DAYS_DAYS_OPERA_PRED,BOILING_POINT_DEGC_OPERA_PRED,HENRYS_LAW_ATM-M3/MOLE_OPERA_PRED,OPERA_KM_DAYS_OPERA_PRED,OCTANOL_AIR_PARTITION_COEFF_LOGKOA_OPERA_PRED,SOIL_ADSORPTION_COEFFICIENT_KOC_L/KG_OPERA_PRED,OCTANOL_WATER_PARTITION_LOGP_OPERA_PRED,MELTING_POINT_DEGC_OPERA_PRED,VAPOR_PRESSURE_MMHG_OPERA_PRED,WATER_SOLUBILITY_MOL/L_OPERA_PRED
DTXSID1029382,DSSTox_Substance_Id,DTXSID1029382,"Fatty acids, tall-oil, monoesters with sorbitan",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID1029388,DSSTox_Substance_Id,DTXSID1029388,"2-Naphthalenesulfonic acid, 7-amino-4-hydroxy-3-[[4-[(4-sulfophenyl)azo]phenyl]azo]-, compd. with 2,2',2''-nitrilotris[ethanol] (1:2)",1.84597e-11,3.32627,3.96118,303.828,1.46683e-11,0.192311,9.46679,8968.57,0.798517,134.966,3.64379e-09,0.000238115
DTXSID1029465,DSSTox_Substance_Id,DTXSID1029465,"Distillates, petroleum, C12-30-arom.",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID1029467,DSSTox_Substance_Id,DTXSID1029467,"Imidazolium compounds, 1-[2-(2-carboxyethoxy)ethyl]-1(or 3)-(2-carboxyethyl)-4,5-dihydro-2-norcoco alkyl, hydroxides, disodium salts",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID1029621,DSSTox_Substance_Id,DTXSID1029621,Sodium carbonate,2.50079e-14,4.92728,7.57763,299.147,3.7792e-09,0.142856,6.36654,3.85959,-0.698834,110.21,0.0105684,0.0170393
DTXSID1029623,DSSTox_Substance_Id,DTXSID1029623,"Carbonic acid, barium salt (1:1)",2.50079e-14,4.92728,7.57763,299.147,3.7792e-09,0.142856,6.36654,3.85959,-1.6256,244.729,0.0105684,0.0170393
DTXSID1029677,DSSTox_Substance_Id,DTXSID1029677,Silica,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID1029700,DSSTox_Substance_Id,DTXSID1029700,Calcium hypochlorite,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID1029704,DSSTox_Substance_Id,DTXSID1029704,Ammonium sulfate,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID1029752,DSSTox_Substance_Id,DTXSID1029752,Isotridecanol,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID1029754,DSSTox_Substance_Id,DTXSID1029754,"Benzenesulfonic acid, undecyl-, sodium salt",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID1030606,DSSTox_Substance_Id,DTXSID1030606,Acesulfame potassium,1.87764e-11,2.24306,4.29362,235.691,1.11337e-08,0.110271,5.97346,22.5313,-2.77409,117.172,6.27334e-05,0.12403
DTXSID1031042,DSSTox_Substance_Id,DTXSID1031042,Cobalt sulfate,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID1031090,DSSTox_Substance_Id,DTXSID1031090,D&C Red 28,1.73587e-11,496569.0,154.335,466.952,2.14057e-11,0.205907,9.48665,67943.3,6.90263,241.209,4.54427e-11,2.51107e-06
DTXSID1031096,DSSTox_Substance_Id,DTXSID1031096,D-alpha-Tocopheryl acetate,2.46615e-11,1472.0,13.5176,412.149,5.91416e-07,3.50646,11.6821,86644.3,9.15335,59.0373,2.89606e-07,5.84887e-08
DTXSID1033325,DSSTox_Substance_Id,DTXSID1033325,Chlorinated paraffins,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID1034218,DSSTox_Substance_Id,DTXSID1034218,"1H,3H,5H,-Oxazolo(3,4-c)oxazole, poly(oxymethylene) deriv.",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID1034391,DSSTox_Substance_Id,DTXSID1034391,Disodium octaborate tetrahydrate,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID1034688,DSSTox_Substance_Id,DTXSID1034688,Lithium hypochlorite,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID1034840,DSSTox_Substance_Id,DTXSID1034840,Potassium peroxymonosulfate,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID1034925,DSSTox_Substance_Id,DTXSID1034925,"Potassium 2,4-hexadienoate",4.11625e-11,3.36698,3.55957,208.787,6.64839e-07,0.130046,4.81182,21.2556,-1.78679,223.021,0.333733,0.0197647
DTXSID1036919,DSSTox_Substance_Id,DTXSID1036919,Methyl cellulose,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID1037199,DSSTox_Substance_Id,DTXSID1037199,Cerium trichloride,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID1040110,DSSTox_Substance_Id,DTXSID1040110,Ethyl propionate,2.15203e-12,3.328,4.12594,101.142,0.000207411,0.125928,3.18843,15.7332,1.21084,-76.6428,33.9951,0.207295
DTXSID1040112,DSSTox_Substance_Id,DTXSID1040112,Ethyl heptanoate,1.11445e-11,24.1511,4.45598,189.02,0.000500821,0.702908,4.45269,406.333,3.25082,-65.0546,0.683701,0.00183895
DTXSID1040611,DSSTox_Substance_Id,DTXSID1040611,Silwet L 77,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID1040792,DSSTox_Substance_Id,DTXSID1040792,Pyridoxine hydrochloride,3.85241e-11,1.59102,3.1082,299.451,2.58563e-08,0.150458,8.12424,53.4932,-2.12054,206.964,9.79663e-07,1.07182
DTXSID1040794,DSSTox_Substance_Id,DTXSID1040794,Sodium 2-phenylphenate tetrahydrate,8.42755e-11,48.602,22.4905,286.159,7.18725e-08,0.106915,9.19909,3412.25,0.69119,67.5706,0.00197786,0.0154132
DTXSID1040798,DSSTox_Substance_Id,DTXSID1040798,Poly(lauryl methacrylate),-,-,-,-,-,-,-,-,-,-,-,-
DTXSID1040829,DSSTox_Substance_Id,DTXSID1040829,Caseins,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID1041184,DSSTox_Substance_Id,DTXSID1041184,(-)-beta-Pinene,7.9187e-11,392.024,24.2705,159.16,0.0610123,5.06878,4.47666,2663.8,4.16124,-60.6036,2.89732,2.71895e-05
DTXSID1041213,DSSTox_Substance_Id,DTXSID1041213,1-(2-Butoxyethoxy)-2-propanol,3.74494e-11,4.75969,3.8148,229.925,4.59356e-09,0.232539,7.55209,53.1104,1.12728,-27.5085,0.0600636,0.690026
DTXSID1041265,DSSTox_Substance_Id,DTXSID1041265,2-Hexyl-1-decanol,2.58772e-11,1357.17,5.93914,316.563,2.11475e-05,1.81746,9.55867,3277.46,6.52183,29.1372,2.18467e-05,7.52785e-07
DTXSID1041267,DSSTox_Substance_Id,DTXSID1041267,1-Ethoxy-2-propanol,2.09905e-11,4.82015,4.12388,131.279,8.11062e-07,0.0941098,4.30301,14.7877,0.272591,-36.5284,3.59066,9.69227
DTXSID1041269,DSSTox_Substance_Id,DTXSID1041269,(+)-Cedrol,2.46392e-11,249.154,166.227,288.077,8.66954e-06,7.22381,9.23161,7234.9,4.16484,86.0561,0.0032442,0.000392373
DTXSID1041340,DSSTox_Substance_Id,DTXSID1041340,"2,4,6-Triisopropylphenol",1.46837e-11,731.329,20.4897,270.322,8.23377e-06,2.04594,9.13712,8011.63,4.84925,25.1498,0.00305355,1.17454e-05
DTXSID1041392,DSSTox_Substance_Id,DTXSID1041392,"Sodium 1-amino-4-p-anisidino-9,10-dihydro-9,10-dioxoanthracene-2-sulphonate",1.38922e-11,11.2871,7.45069,385.619,1.61042e-11,0.18839,9.46081,243.77,1.67616,204.144,1.32995e-09,0.000508761
DTXSID1041421,DSSTox_Substance_Id,DTXSID1041421,"5,7-Dimethoxy-2H-chromen-2-one",3.73411e-11,5.70364,5.15229,303.461,3.00108e-09,0.588989,7.45686,283.359,1.82378,148.835,1.82562e-05,0.00252514
DTXSID1041425,DSSTox_Substance_Id,DTXSID1041425,(2E)-2-Hexenal,4.39942e-11,11.2932,4.27589,146.152,4.90495e-05,0.359036,3.65196,18.6197,1.10063,-50.8183,21.1711,0.0959834
DTXSID1041475,DSSTox_Substance_Id,DTXSID1041475,"3,6-Dimethyl-4-octyne-3,6-diol",1.85595e-11,3.51013,5.12778,135.284,3.32231e-07,0.085142,7.58905,80.5559,2.08837,66.8866,0.00247891,0.058557
DTXSID1041550,DSSTox_Substance_Id,DTXSID1041550,(S)-(-)-beta-Citronellol,7.99972e-11,45.9541,3.53679,224.258,5.06981e-06,0.112859,7.37512,130.266,3.90856,9.67353,0.0441618,0.00211118
DTXSID1041554,DSSTox_Substance_Id,DTXSID1041554,"7-Benzothiazolesulfonic acid, 2-[4-[[4-[[3-[[5-(aminocarbonyl)-1-ethyl-1,6-dihydro-2-hydroxy-4-methyl-6-oxo-3-pyridinyl]azo]-4-sulfophenyl]amino]-6-chloro-1,3,5-triazin-2-yl]amino]phenyl]-6-methyl-, disodium salt",1.03955e-10,5.28456,13.7777,348.44,1.32183e-11,0.745116,9.59487,31648.0,5.01114,170.943,1.17261e-07,0.104189
DTXSID1041558,DSSTox_Substance_Id,DTXSID1041558,"9(or 10)​-​(sulfooxy)​-octadecanoic acid, sodium salt (1:1)",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID1041635,DSSTox_Substance_Id,DTXSID1041635,C.I. Acid Violet 17,4.53782e-11,6.00729,15.2272,442.814,8.74914e-09,0.340635,9.79433,134860.0,4.08412,194.453,1.99483e-09,5.30138e-08
DTXSID1041637,DSSTox_Substance_Id,DTXSID1041637,"Benzenepropanenitrile, beta-hydroxy-beta-phenyl-",1.94381e-11,25.3348,10.7131,326.432,6.48593e-08,0.255859,9.67768,289.845,2.38173,117.903,1.10372e-06,0.000676311
DTXSID1041639,DSSTox_Substance_Id,DTXSID1041639,Sodium m-xylene-4-sulfonate,3.4361e-12,5.28795,4.97623,318.922,1.34752e-08,0.150127,8.38346,140.427,-2.28196,78.9053,9.65869e-07,1.26592
DTXSID1041710,DSSTox_Substance_Id,DTXSID1041710,"C.I. Acid Red 106, disodium salt",3.7122e-11,3.23535,15.4578,291.479,1.44745e-11,0.380814,9.48928,1571.51,2.45658,229.569,3.05891e-10,0.093453
DTXSID1041712,DSSTox_Substance_Id,DTXSID1041712,"C.I. Acid Red 73, disodium salt",1.84504e-11,3.66153,8.44221,321.153,2.1039e-11,0.183099,9.42123,60493.2,3.68465,226.496,1.84241e-09,0.0412215
DTXSID1041714,DSSTox_Substance_Id,DTXSID1041714,"C.I. Acid Red 88, monosodium salt",1.6697e-11,11.24,4.7969,365.562,1.77853e-08,0.257288,9.50755,787.732,3.95051,211.522,4.62512e-10,0.0683922
DTXSID1041716,DSSTox_Substance_Id,DTXSID1041716,"C.I. Acid Violet 34, disodium salt",3.15094e-11,5.30929,33.5052,440.768,2.78899e-10,0.200722,9.53802,136185.0,3.45243,205.972,1.19939e-07,0.000301347
DTXSID1041718,DSSTox_Substance_Id,DTXSID1041718,Flavianic acid sodium salt,2.6483e-12,5.47478,5.19295,289.486,1.30321e-10,0.14913,9.12044,1234.62,0.129072,165.19,1.121e-10,0.257966
DTXSID1041843,DSSTox_Substance_Id,DTXSID1041843,"D-Glucopyranoside, hexyl",1.62515e-11,1.21026,3.52883,313.208,1.66735e-09,0.13482,8.63328,146.695,0.160104,141.853,1.09295e-09,0.0942983
DTXSID1041897,DSSTox_Substance_Id,DTXSID1041897,Dipyrithione,8.42107e-12,7.46926,124.271,322.005,5.80751e-06,0.132597,8.95539,515.636,2.02004,258.46,6.87465e-07,8.68504e-05
DTXSID1041970,DSSTox_Substance_Id,DTXSID1041970,Fenchol,3.3328e-11,9.56729,6.23891,213.156,9.15565e-06,0.0914037,6.57452,1843.37,3.1702,46.171,0.0357015,0.0053693
DTXSID1041976,DSSTox_Substance_Id,DTXSID1041976,Ferrous oxide,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID1042075,DSSTox_Substance_Id,DTXSID1042075,Isopropylsulfamic acid,1.76623e-12,6.1217,7.70417,259.805,1.3947e-08,0.0830021,6.97955,5.14828,-0.23538,141.094,2.49363e-06,0.719005
DTXSID1042100,DSSTox_Substance_Id,DTXSID1042100,Lithium neodecanoate,1.29055e-11,3.67174,5.26412,256.218,1.63935e-06,0.173988,7.0774,83.7791,3.06305,80.282,0.0687426,0.00224537
DTXSID1042108,DSSTox_Substance_Id,DTXSID1042108,Manganese carbonate (1:1),2.50079e-14,4.92728,7.57763,299.147,3.7792e-09,0.142856,6.36654,3.85959,-1.53484,180.886,0.0105684,0.0170393
DTXSID1042152,DSSTox_Substance_Id,DTXSID1042152,Methyl methacrylate homopolymer,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID1042154,DSSTox_Substance_Id,DTXSID1042154,Methyl red,1.37995e-11,2.96018,3.54012,321.188,2.70074e-10,0.194593,10.0863,947.812,3.34469,182.894,2.85856e-07,6.44443e-05
DTXSID1042156,DSSTox_Substance_Id,DTXSID1042156,Methylparaben sodium,1.12185e-11,7.11706,3.55657,272.925,2.95889e-09,0.149133,8.55253,56.1214,-1.56144,88.1755,0.00107901,0.0171696
DTXSID1042233,DSSTox_Substance_Id,DTXSID1042233,Dioctanoin,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID1042235,DSSTox_Substance_Id,DTXSID1042235,Octyl D-glucopyranoside,1.6413e-11,2.36451,3.53631,301.606,1.57499e-09,0.319068,9.38439,178.472,1.45722,144.727,3.92557e-09,0.00719486
DTXSID1042239,DSSTox_Substance_Id,DTXSID1042239,"N,N-Dimethyloctylamine N-oxide",3.17267e-11,25.8271,5.66064,179.105,0.000590873,2.55001,4.42717,278.823,2.89291,56.3133,0.263541,0.000113423
DTXSID1042310,DSSTox_Substance_Id,DTXSID1042310,"Nonylphenol, ethoxylated, monoether with sulfuric acid, sodium salt",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID1042314,DSSTox_Substance_Id,DTXSID1042314,Potassium decanoate,1.14653e-11,7.36949,4.99368,268.783,1.55369e-07,0.287577,7.71417,452.883,0.130901,177.399,0.000371237,0.000362286
DTXSID1042318,DSSTox_Substance_Id,DTXSID1042318,Potassium myristate,1.30205e-11,58.5454,5.71838,326.198,2.37554e-07,0.541159,8.53568,3326.83,0.940744,175.684,1.40522e-06,4.71194e-06
DTXSID1042491,DSSTox_Substance_Id,DTXSID1042491,Triethoxypentylsilane,7.02871e-12,17.4179,7.17136,217.025,5.16389e-05,10.3872,5.72704,239.571,3.20895,5.97544,1.3842,0.0107015
DTXSID1044435,DSSTox_Substance_Id,DTXSID1044435,Procaine hydrochloride,1.69031e-11,3.82151,4.88021,306.756,1.62924e-09,0.30648,9.4928,268.644,-0.576664,155.492,1.91676e-05,0.0298381
DTXSID1044487,DSSTox_Substance_Id,DTXSID1044487,Methyltrioctylammonium chloride,8.91428e-12,220.678,113.747,395.026,8.53073e-07,5.42433,10.1232,13251.7,4.28068,220.381,5.61246e-06,1.70474e-08
DTXSID1044562,DSSTox_Substance_Id,DTXSID1044562,D&C Red No. 33,1.83035e-11,2.31794,4.00263,291.254,2.47947e-10,0.14213,9.43354,40.4947,1.3293,229.658,1.77158e-08,0.141693
DTXSID1044641,DSSTox_Substance_Id,DTXSID1044641,Decyl alpha-D-Glucopyranoside,1.65305e-11,10.1613,3.54821,322.052,1.50932e-09,0.302099,9.39348,785.227,1.37691,144.017,1.638e-09,0.00349097
DTXSID1044693,DSSTox_Substance_Id,DTXSID1044693,Magnesium dibenzoate,2.28764e-12,3.72629,6.6407,249.237,2.66769e-07,0.262557,5.90758,31.66,-1.56349,148.307,0.00070699,0.331734
DTXSID1045039,DSSTox_Substance_Id,DTXSID1045039,Hexadecyl dihydrogen phosphate,1.77387e-11,29.3415,5.07657,318.17,1.31971e-07,0.25064,9.32819,4441.35,5.21308,109.167,1.16305e-08,0.00495047
DTXSID1047023,DSSTox_Substance_Id,DTXSID1047023,"2,4-Dimethylbenzenesulfonic acid",3.4361e-12,5.28795,4.97623,318.922,1.34752e-08,0.150127,8.38346,140.427,1.08108,57.1166,9.65869e-07,1.26592
DTXSID1047495,DSSTox_Substance_Id,DTXSID1047495,Dodecyl polyoxyethylene sulfuric acid,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID1047522,DSSTox_Substance_Id,DTXSID1047522,Sodium hexametaphosphate,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID1047730,DSSTox_Substance_Id,DTXSID1047730,Orange terpenes,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID1048041,DSSTox_Substance_Id,DTXSID1048041,(C12-C18)Alkyldimethylbenzylammonium saccharinate,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID1048700,DSSTox_Substance_Id,DTXSID1048700,Brilliant Green,6.31074e-11,594.894,3.64392,365.261,2.94448e-06,6.27488,11.6924,15349.4,0.579237,156.911,2.06628e-08,1.62686e-05
DTXSID1049437,DSSTox_Substance_Id,DTXSID1049437,Trisodium citrate dihydrate,3.33572e-12,4.16394,4.09194,318.064,1.54655e-10,0.105991,7.9121,119.011,-2.70034,174.535,1.65442e-08,4.90398
DTXSID1049728,DSSTox_Substance_Id,DTXSID1049728,Ammonium myreth sulfate,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID1049770,DSSTox_Substance_Id,DTXSID1049770,"Silica, vitreous",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID1049803,DSSTox_Substance_Id,DTXSID1049803,Tricalcium phosphate,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID1049809,DSSTox_Substance_Id,DTXSID1049809,"Glycine, N-(carboxymethyl)-N-(2-((carboxymethyl)amino)ethyl)-, trisodium salt",9.13096e-12,3.80687,4.50099,318.055,2.25195e-11,0.398649,8.40514,11.1533,-1.44292,164.327,1.70176e-10,0.420506
DTXSID1050462,DSSTox_Substance_Id,DTXSID1050462,Ammonium bisulfite,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID1050466,DSSTox_Substance_Id,DTXSID1050466,Acrylamide/ sodium acrylate copolymer,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID1051226,DSSTox_Substance_Id,DTXSID1051226,Polyglycerol,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID1051355,DSSTox_Substance_Id,DTXSID1051355,Potassium carbonate trihydrate,2.50079e-14,4.92728,7.57763,299.147,3.7792e-09,0.142856,6.36654,3.85959,-0.773601,110.228,0.0105684,0.0170393
DTXSID1051359,DSSTox_Substance_Id,DTXSID1051359,"Vitamin D3, 1,25-dihydroxy-, 26, 23-lactone, (1alpha)-",1.84263e-10,43.1201,94.2003,396.603,1.58136e-08,0.277873,9.39657,259755.0,3.96949,207.006,3.84122e-10,3.40223e-06
DTXSID1051430,DSSTox_Substance_Id,DTXSID1051430,"Benzenesulfonic acid, 4-(1 -heptylnonyl)-, sodium salt",1.38499e-11,42.8374,14.5724,325.447,1.76125e-07,1.55133,10.4127,35737.6,6.78524,86.4259,2.2418e-09,4.72778e-07
DTXSID1051480,DSSTox_Substance_Id,DTXSID1051480,"(1S,2S,3S,5R)-2,6,6-Trimethylspiro[bicyclo[3.1.1]heptane-3,1'-cyclohexane]-2'-en-4'-one",2.10566e-11,155.28,72.1644,291.628,0.000192366,0.775763,7.32484,2646.79,4.55366,56.7797,0.00233541,0.000581025
DTXSID1051488,DSSTox_Substance_Id,DTXSID1051488,1-Ethyl-2-(heptadecenyl)-1-(2-hydroxyethyl)-2-imidazolinium ethylsulfate,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID1051723,DSSTox_Substance_Id,DTXSID1051723,Tetrasodium iminidisuccinate,9.45632e-12,4.10833,3.71891,318.022,1.0793e-11,0.310275,8.44149,28.7209,-2.70607,185.36,7.4571e-11,0.295782
DTXSID1051808,DSSTox_Substance_Id,DTXSID1051808,C.I. Basic Green 4 oxalate (1:x),-,-,-,-,-,-,-,-,-,-,-,-
DTXSID1051850,DSSTox_Substance_Id,DTXSID1051850,Scandium chloride hexahydrate,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID1051852,DSSTox_Substance_Id,DTXSID1051852,"N,N'-Ethylenedi-L-aspartic acid",1.0753e-11,3.80736,3.55057,317.962,1.7229e-11,0.159394,9.51318,79.6988,-2.2134,175.123,7.49625e-11,0.287632
DTXSID1051935,DSSTox_Substance_Id,DTXSID1051935,"2,2-Diethylbutanal",2.67505e-11,14.0322,4.10573,151.738,0.000176567,0.148338,3.73061,150.433,3.16749,-58.1071,11.8369,0.00804836
DTXSID1051983,DSSTox_Substance_Id,DTXSID1051983,C.I. Pigment Red 178,2.10956e-11,73.6408,389.169,483.681,1.28266e-08,3.0939,11.6718,69311.0,4.47824,165.27,1.16061e-06,2.07145e-07
DTXSID1052321,DSSTox_Substance_Id,DTXSID1052321,Triethanolamine hydrochloride,4.59675e-11,3.88267,3.6689,335.341,5.8416e-11,0.0865488,7.25856,18.9028,-1.27201,85.5011,3.61536e-06,6.70355
DTXSID1052402,DSSTox_Substance_Id,DTXSID1052402,"2,5,8,11-Tetramethyldodec-6-yne-5,8-diol",2.1196e-11,35.4562,5.3427,267.643,2.17175e-05,0.5303,8.11308,283.446,3.80541,42.3645,0.000563833,0.00108828
DTXSID1052406,DSSTox_Substance_Id,DTXSID1052406,"2-[(4-Dodecylphenyl)azo]-4-(2,4-xylylazo)resorcinol",2.98763e-11,47.471,43.6442,329.486,2.97654e-08,0.56657,9.65503,31729.8,8.96273,200.884,3.72123e-09,3.34472e-07
DTXSID1052747,DSSTox_Substance_Id,DTXSID1052747,"Xanthylium, 3,6-bis(diethylamino)-9-[2-(ethoxycarbonyl)phenyl]",2.49091e-11,206.094,-,439.838,3.68428e-08,1.4447,11.6781,-,4.56121,157.774,6.67765e-10,4.20226e-06
DTXSID1052749,DSSTox_Substance_Id,DTXSID1052749,Soapstone,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID1052799,DSSTox_Substance_Id,DTXSID1052799,"2-Propenoic acid, polymer with ethenylbenzene",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID1052822,DSSTox_Substance_Id,DTXSID1052822,"Siloxanes and Silicones, di-Me, 3-hydroxypropyl Me, ethoxylated propoxylated",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID1052878,DSSTox_Substance_Id,DTXSID1052878,"1-Hexanol, 2-ethyl-, manuf. of, by-products from, distn. residues",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID1057583,DSSTox_Substance_Id,DTXSID1057583,"Fatty acids, potassium salts",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID1058711,DSSTox_Substance_Id,DTXSID1058711,Sodium 4-(1-ethyldecyl)benzenesulfonate,1.38317e-11,24.8865,9.05376,315.695,2.05872e-07,1.16015,10.9578,1943.82,3.35857,99.5827,2.15668e-07,3.25096e-05
DTXSID1062548,DSSTox_Substance_Id,DTXSID1062548,Cadmium laurate,1.29456e-11,250.954,5.71329,298.888,2.02665e-07,0.375271,8.65681,1071.85,-0.810658,213.699,1.63955e-05,2.42917e-05
DTXSID1063562,DSSTox_Substance_Id,DTXSID1063562,"Sulfuric acid, monooctadecyl ester, ammonium salt",1.83901e-11,30.0459,14.9739,335.486,7.63779e-08,0.509583,10.7201,13811.3,4.02508,145.681,3.63776e-06,0.00282703
DTXSID1064039,DSSTox_Substance_Id,DTXSID1064039,"C.I. Pigment Red 52, disodium salt",1.82354e-11,9.25419,3.35271,313.692,3.04462e-10,0.192834,9.34006,138.603,3.5408,210.106,3.52952e-11,3.38316e-05
DTXSID1067097,DSSTox_Substance_Id,DTXSID1067097,"1-Tetradecanol, hydrogen sulfate, magnesium salt",1.82703e-11,18.8846,4.85502,285.183,1.41892e-07,1.15202,10.5477,2332.51,1.52527,176.001,8.49972e-06,0.00187875
DTXSID10722206,DSSTox_Substance_Id,DTXSID10722206,Tetrakisammonium hypodiphosphate,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID1074258,DSSTox_Substance_Id,DTXSID1074258,Lithium chlorate,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID10872351,DSSTox_Substance_Id,DTXSID10872351,"ar,ar-Dichloroaniline",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID10872573,DSSTox_Substance_Id,DTXSID10872573,Calcium bis(metaphosphate),-,-,-,-,-,-,-,-,-,-,-,-
DTXSID10872619,DSSTox_Substance_Id,DTXSID10872619,Methoxy polyethylene glycol 550,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID10872790,DSSTox_Substance_Id,DTXSID10872790,Polyethylene terephthalate,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID10881923,DSSTox_Substance_Id,DTXSID10881923,"Poly(difluoromethylene), .alpha.-chloro-.omega.-(1-chloro-1-fluoroethyl)-",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID10886751,DSSTox_Substance_Id,DTXSID10886751,"Benzenesulfonic acid, 4,5-dichloro-2-[2-[4,5-dihydro-3-methyl-5-oxo-1-(3-sulfophenyl)-1H-pyrazol-4-yl]diazenyl]-, calcium salt (1:1)",6.71834e-11,5.48986,8.31872,274.722,2.24793e-11,0.33302,9.56843,41.8837,0.230938,211.964,1.38802e-09,0.000247858
DTXSID10890636,DSSTox_Substance_Id,DTXSID10890636,Zinc nitrate,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID10890717,DSSTox_Substance_Id,DTXSID10890717,"Decanoic acid, calcium salt (2:1)",1.14653e-11,7.36949,4.99368,268.783,1.55369e-07,0.287577,7.71417,452.883,0.142857,177.407,0.000371237,0.000362286
DTXSID10891921,DSSTox_Substance_Id,DTXSID10891921,"Butanedioic acid, sulfo-, laureth-12 ester, disodium salt",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID10891966,DSSTox_Substance_Id,DTXSID10891966,Extract of rice,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID10891981,DSSTox_Substance_Id,DTXSID10891981,Beeswax,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID10892256,DSSTox_Substance_Id,DTXSID10892256,Sodium tallow alcohol sulfate,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID10893041,DSSTox_Substance_Id,DTXSID10893041,Sweet almond oil,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID10893248,DSSTox_Substance_Id,DTXSID10893248,Copper sodium ethylenediaminetetraacetate (1:2:1),-,-,-,-,-,-,-,-,-,-,-,-
DTXSID10894351,DSSTox_Substance_Id,DTXSID10894351,"Poly(oxy-1,2-ethanediyl), .alpha.-[2,4,6-tris(1-phenylethyl)phenyl]-.omega.-hydroxy-, phosphate, potassium salt",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID10894497,DSSTox_Substance_Id,DTXSID10894497,"Fatty acids, corn-oil",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID10894533,DSSTox_Substance_Id,DTXSID10894533,"Flour, soybean",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID10894573,DSSTox_Substance_Id,DTXSID10894573,"Copper, [29H,31H-phthalocyaninato(2-)-.kappa.N29,.kappa.N30,.kappa.N31,.kappa.N32]-, chlorinated",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID10895060,DSSTox_Substance_Id,DTXSID10895060,Polyethylene glycol stearylamine ether (2:1),-,-,-,-,-,-,-,-,-,-,-,-
DTXSID10895782,DSSTox_Substance_Id,DTXSID10895782,"1,3-Propanediol, 2-ethyl-2-(hydroxymethyl)-, polymer with 1,3-diisocyanatomethylbenzene and 2,2'-oxybis(ethanol)",-,-,-,-,-,-,-,-,-,-,-,-
